user_id,gender,age_range,year,month,day,had_drinks,number_of_drinks
3045,female,30,2015,4,6,Yes,1
4890,female,40,2015,4,6,No,0
4249,male,70,2015,4,6,Yes,1
2477,female,30,2015,4,6,No,0
1527,female,30,2015,4,6,Yes,2
4888,female,50,2015,4,6,No,0
4405,female,30,2015,4,6,No,0
1786,female,50,2015,4,6,No,0
1092,female,40,2015,4,6,No,0
3596,male,30,2015,4,6,Yes,1
3043,female,40,2015,4,6,Yes,1
1414,female,70,2015,4,6,No,0
1296,male,30,2015,4,6,No,0
756,female,30,2015,4,6,No,0
916,female,30,2015,4,6,No,0
3489,female,70,2015,4,6,No,0
4251,female,50,2015,4,6,No,0
4763,female,70,2015,4,6,No,0
2062,female,30,2015,4,6,No,0
4423,female,21,2015,4,6,No,0
2495,female,21,2015,4,6,Yes,2
1331,female,30,2015,4,6,Yes,1
4649,female,30,2015,4,6,No,0
4901,male,99,2015,4,6,No,0
3028,female,30,2015,4,6,No,0
2127,male,40,2015,4,6,Yes,1
4290,male,40,2015,4,6,No,0
4923,male,30,2015,4,6,No,0
3494,female,60,2015,4,6,No,0
4920,female,40,2015,4,6,Yes,1
4634,female,30,2015,4,6,No,0
1549,female,30,2015,4,6,No,0
4287,female,50,2015,4,6,No,0
3743,male,21,2015,4,6,No,0
3709,male,70,2015,4,6,Yes,2
3709,male,70,2015,4,6,Yes,2
3709,male,70,2015,4,6,Yes,2
3709,male,70,2015,4,6,Yes,2
3241,female,50,2015,4,6,No,0
4904,male,30,2015,4,6,No,0
4665,female,21,2015,4,6,No,0
4584,female,70,2015,4,6,No,0
4885,male,30,2015,4,6,No,0
4456,male,30,2015,4,6,No,0
1394,female,30,2015,4,6,No,0
2521,female,30,2015,4,6,No,0
1616,female,40,2015,4,6,No,0
4157,male,70,2015,4,6,No,0
4218,male,30,2015,4,6,No,0
4562,female,30,2015,4,6,No,0
3722,female,30,2015,4,6,No,0
765,female,30,2015,4,6,No,0
2798,female,21,2015,4,6,No,0
2844,female,60,2015,4,6,No,0
657,male,30,2015,4,6,Yes,3
3711,female,99,2015,4,6,No,0
1061,female,21,2015,4,6,No,0
4741,male,30,2015,4,6,No,0
4955,female,60,2015,4,6,Yes,4
4227,female,30,2015,4,6,No,0
4789,male,30,2015,4,6,No,0
3705,male,40,2015,4,6,No,0
1655,female,30,2015,4,6,No,0
886,female,30,2015,4,6,No,0
4807,male,60,2015,4,6,No,0
2666,female,40,2015,4,6,No,0
3525,female,40,2015,4,6,No,0
4914,female,50,2015,4,6,No,0
2490,female,70,2015,4,6,No,0
3080,male,30,2015,4,6,No,0
3942,male,30,2015,4,6,No,0
3943,female,30,2015,4,6,No,0
2916,female,50,2015,4,6,Yes,1
4969,female,99,2015,4,6,No,0
5007,female,50,2015,4,6,No,0
4202,female,40,2015,4,6,No,0
4983,female,60,2015,4,6,No,0
4484,male,40,2015,4,6,No,0
4981,male,30,2015,4,6,No,0
4998,female,50,2015,4,6,No,0
1486,female,60,2015,4,6,No,0
5023,male,30,2015,4,6,No,0
4141,female,30,2015,4,6,No,0
5062,female,30,2015,4,6,No,0
1492,male,70,2015,4,6,No,0
4805,male,40,2015,4,6,No,0
4172,female,30,2015,4,6,No,0
4544,female,30,2015,4,6,No,0
4968,male,70,2015,4,6,No,0
4725,female,30,2015,4,6,Yes,2
5066,female,50,2015,4,6,No,0
1832,female,60,2015,4,6,No,0
5070,female,50,2015,4,6,No,0
2719,female,60,2015,4,6,No,0
4831,female,30,2015,4,6,No,0
5091,male,50,2015,4,6,No,0
4205,female,30,2015,4,6,No,0
720,female,30,2015,4,6,Yes,2
3813,male,60,2015,4,6,No,0
5085,female,30,2015,4,6,No,0
3983,female,70,2015,4,6,No,0
4258,female,30,2015,4,6,Yes,5
5098,male,40,2015,4,6,No,0
1957,female,70,2015,4,6,Yes,1
5110,female,30,2015,4,6,No,0
1840,female,99,2015,4,6,No,0
2797,female,50,2015,4,6,No,0
4969,female,99,2015,4,6,No,0
5105,female,30,2015,4,6,No,0
5104,female,40,2015,4,6,No,0
5047,female,40,2015,4,7,No,0
4572,female,40,2015,4,7,No,0
3473,female,40,2015,4,7,No,0
5123,male,50,2015,4,7,No,0
5126,male,50,2015,4,7,Yes,2
2621,male,50,2015,4,7,Yes,3
3603,female,30,2015,4,7,No,0
2394,female,30,2015,4,7,No,0
2944,female,50,2015,4,7,No,0
3915,male,30,2015,4,7,No,0
5131,male,40,2015,4,7,No,0
4656,female,60,2015,4,7,No,0
3752,female,40,2015,4,7,No,0
2894,female,70,2015,4,7,No,0
2115,male,30,2015,4,7,Yes,3
2871,female,50,2015,4,7,No,0
646,male,70,2015,4,7,No,0
2393,female,30,2015,4,7,No,0
4885,male,30,2015,4,7,No,0
3617,female,30,2015,4,7,No,0
4867,female,70,2015,4,7,Yes,2
2537,male,50,2015,4,7,No,0
4357,female,50,2015,4,7,No,0
1713,male,99,2015,4,7,No,0
5139,female,21,2015,4,7,No,0
4708,female,30,2015,4,7,No,0
3138,female,40,2015,4,7,No,0
4873,male,60,2015,4,7,Yes,1
4645,female,50,2015,4,7,No,0
2501,female,30,2015,4,7,Yes,1
4065,male,40,2015,4,7,No,0
2781,female,99,2015,4,7,No,0
1533,female,70,2015,4,7,No,0
3435,female,30,2015,4,7,No,0
1549,female,30,2015,4,7,No,0
4875,female,70,2015,4,7,No,0
3328,female,60,2015,4,7,No,0
819,male,30,2015,4,7,No,0
1628,male,50,2015,4,7,No,0
5155,female,30,2015,4,7,No,0
564,female,30,2015,4,7,No,0
374,male,50,2015,4,7,Yes,2
4879,male,70,2015,4,7,No,0
4321,female,30,2015,4,7,No,0
2521,female,30,2015,4,7,No,0
1101,female,70,2015,4,7,No,0
3043,female,40,2015,4,7,Yes,1
3102,male,70,2015,4,7,No,0
3027,female,30,2015,4,7,No,0
3596,male,30,2015,4,7,Yes,4
4942,male,30,2015,4,7,No,0
5097,male,40,2015,4,7,No,0
1285,male,30,2015,4,7,Yes,3
2744,male,99,2015,4,7,Yes,1
5171,female,50,2015,4,7,No,0
4920,female,40,2015,4,7,Yes,1
550,female,30,2015,4,7,No,0
5070,female,50,2015,4,7,No,0
2596,female,40,2015,4,7,No,0
3659,female,30,2015,4,7,No,0
1838,female,21,2015,4,7,No,0
1872,female,30,2015,4,7,No,0
4877,female,60,2015,4,7,Yes,2
4423,female,21,2015,4,7,No,0
4029,female,50,2015,4,7,No,0
499,female,30,2015,4,7,No,0
5193,female,30,2015,4,7,No,0
5169,male,60,2015,4,7,No,0
1381,female,30,2015,4,7,Yes,3
608,female,30,2015,4,7,No,0
3489,female,70,2015,4,7,Yes,1
5170,female,40,2015,4,7,Yes,1
4882,female,30,2015,4,7,No,0
1548,male,70,2015,4,7,No,0
4469,female,50,2015,4,7,No,0
5197,female,60,2015,4,7,Yes,2
2436,female,30,2015,4,7,No,0
1317,female,30,2015,4,7,No,0
883,female,21,2015,4,7,No,0
5105,female,30,2015,4,7,No,0
3906,male,30,2015,4,7,No,0
4157,male,70,2015,4,7,No,0
5104,female,40,2015,4,7,Yes,3
5206,female,50,2015,4,7,Yes,4
2942,female,50,2015,4,7,No,0
4983,female,60,2015,4,7,No,0
1615,female,60,2015,4,7,No,0
4547,female,40,2015,4,7,No,0
5023,male,30,2015,4,7,No,0
610,female,30,2015,4,7,No,0
5221,female,50,2015,4,7,No,0
887,female,50,2015,4,7,No,0
5156,male,30,2015,4,7,No,0
1139,female,30,2015,4,7,No,0
5231,male,60,2015,4,7,No,0
4741,male,30,2015,4,7,No,0
5235,male,60,2015,4,7,No,0
3943,female,30,2015,4,7,No,0
4329,female,30,2015,4,7,Yes,2
4981,male,30,2015,4,7,No,0
4991,female,50,2015,4,7,No,0
2763,male,40,2015,4,7,No,0
4577,female,21,2015,4,7,No,0
4251,female,50,2015,4,7,No,0
5233,female,60,2015,4,7,No,0
4202,female,40,2015,4,7,No,0
4634,female,30,2015,4,7,Yes,1
5228,female,30,2015,4,7,Yes,4
4484,male,40,2015,4,7,No,0
5087,female,70,2015,4,7,Yes,1
5088,male,70,2015,4,7,Yes,2
4562,female,30,2015,4,7,No,0
4923,male,30,2015,4,7,No,0
3709,male,70,2015,4,7,Yes,2
3709,male,70,2015,4,7,Yes,2
5259,female,30,2015,4,7,No,0
5250,female,60,2015,4,7,No,0
1840,female,99,2015,4,7,No,0
4968,male,70,2015,4,7,No,0
559,female,30,2015,4,7,No,0
4649,female,30,2015,4,7,Yes,5
3711,female,99,2015,4,7,No,0
916,female,30,2015,4,7,No,0
1725,female,70,2015,4,7,No,0
2477,female,30,2015,4,7,No,0
4205,female,30,2015,4,7,No,0
886,female,30,2015,4,7,No,0
2719,female,60,2015,4,7,No,0
1918,female,21,2015,4,7,No,0
5283,male,70,2015,4,7,No,0
1655,female,30,2015,4,7,No,0
4573,female,30,2015,4,7,No,0
1122,female,21,2015,4,7,No,0
4807,male,60,2015,4,7,No,0
4763,female,70,2015,4,7,No,0
1527,female,30,2015,4,7,No,0
3705,male,40,2015,4,7,No,0
4218,male,30,2015,4,7,No,0
4935,female,70,2015,4,7,No,0
2748,female,30,2015,4,7,No,0
5291,female,70,2015,4,7,No,0
1786,female,50,2015,4,7,No,0
2916,female,50,2015,4,7,No,0
5302,female,70,2015,4,7,No,0
3626,male,40,2015,4,7,No,0
4405,female,30,2015,4,7,No,0
5298,female,30,2015,4,7,No,0
1093,male,60,2015,4,7,No,0
2433,female,30,2015,4,7,No,0
5189,female,40,2015,4,7,No,0
1492,male,70,2015,4,7,No,0
1558,female,30,2015,4,7,No,0
4,male,40,2015,4,7,No,0
4242,female,30,2015,4,7,No,0
5296,female,50,2015,4,7,Yes,1
4392,female,40,2015,4,7,No,0
1832,female,60,2015,4,7,No,0
1947,female,70,2015,4,7,No,0
720,female,30,2015,4,7,No,0
5316,male,60,2015,4,7,Yes,4
5323,female,60,2015,4,7,No,0
5324,male,60,2015,4,7,No,0
3983,female,70,2015,4,7,Yes,1
1061,female,21,2015,4,7,No,0
925,male,30,2015,4,7,No,0
4249,male,70,2015,4,7,Yes,1
1486,female,60,2015,4,7,No,0
2849,female,60,2015,4,8,No,0
4634,female,30,2015,4,8,Yes,1
5123,male,50,2015,4,8,No,0
5126,male,50,2015,4,8,Yes,1
2748,female,30,2015,4,8,No,0
5131,male,40,2015,4,8,No,0
5352,male,50,2015,4,8,No,0
3457,female,30,2015,4,8,No,0
610,female,30,2015,4,8,No,0
5361,female,70,2015,4,8,No,0
5346,male,70,2015,4,8,No,0
5156,male,30,2015,4,8,Yes,1
2965,female,99,2015,4,8,Yes,1
5347,male,60,2015,4,8,No,0
2944,female,50,2015,4,8,No,0
3752,female,40,2015,4,8,No,0
4864,female,50,2015,4,8,Yes,1
4405,female,30,2015,4,8,No,0
3915,male,30,2015,4,8,No,0
3617,female,30,2015,4,8,No,0
4656,female,60,2015,4,8,No,0
3886,male,60,2015,4,8,Yes,2
3603,female,30,2015,4,8,Yes,2
4029,female,50,2015,4,8,No,0
2962,male,30,2015,4,8,No,0
646,male,70,2015,4,8,No,0
1713,male,99,2015,4,8,No,0
2510,female,40,2015,4,8,No,0
2521,female,30,2015,4,8,Yes,5
5378,male,30,2015,4,8,No,0
3027,female,30,2015,4,8,No,0
1527,female,30,2015,4,8,No,0
5231,male,60,2015,4,8,No,0
2763,male,40,2015,4,8,No,0
554,female,40,2015,4,8,Yes,3
2744,male,99,2015,4,8,No,0
2393,female,30,2015,4,8,No,0
4882,female,30,2015,4,8,No,0
2209,female,30,2015,4,8,Yes,2
1472,female,60,2015,4,8,No,0
4942,male,30,2015,4,8,No,0
4877,female,60,2015,4,8,Yes,3
2894,female,70,2015,4,8,No,0
564,female,30,2015,4,8,No,0
3435,female,30,2015,4,8,No,0
4712,female,60,2015,4,8,No,0
1317,female,30,2015,4,8,No,0
5189,female,40,2015,4,8,No,0
2537,male,50,2015,4,8,No,0
4269,female,21,2015,4,8,No,0
1628,male,50,2015,4,8,No,0
887,female,50,2015,4,8,No,0
5155,female,30,2015,4,8,No,0
5397,male,70,2015,4,8,Yes,1
5382,male,40,2015,4,8,No,0
5088,male,70,2015,4,8,Yes,3
5345,male,40,2015,4,8,No,0
5228,female,30,2015,4,8,No,0
2477,female,30,2015,4,8,Yes,1
4873,male,60,2015,4,8,No,0
374,male,50,2015,4,8,Yes,2
1014,male,40,2015,4,8,No,0
5399,male,40,2015,4,8,Yes,3
5394,female,30,2015,4,8,No,0
4357,female,50,2015,4,8,No,0
5170,female,40,2015,4,8,No,0
3082,male,30,2015,4,8,No,0
5206,female,50,2015,4,8,No,0
4527,male,30,2015,4,8,No,0
1918,female,21,2015,4,8,No,0
5402,male,30,2015,4,8,Yes,3
5259,female,30,2015,4,8,Yes,1
608,female,30,2015,4,8,No,0
4101,female,40,2015,4,8,No,0
1101,female,70,2015,4,8,No,0
4202,female,40,2015,4,8,Yes,2
5437,female,70,2015,4,8,Yes,1
5415,female,70,2015,4,8,Yes,1
5407,female,30,2015,4,8,No,0
1455,female,70,2015,4,8,No,0
2294,male,50,2015,4,8,No,0
3596,male,30,2015,4,8,Yes,1
1872,female,30,2015,4,8,No,0
476,female,21,2015,4,8,No,0
1548,male,70,2015,4,8,No,0
5428,male,70,2015,4,8,Yes,1
5430,female,60,2015,4,8,No,0
1381,female,30,2015,4,8,No,0
5443,female,40,2015,4,8,Yes,1
2501,female,30,2015,4,8,Yes,1
5080,female,40,2015,4,8,No,0
4157,male,70,2015,4,8,No,0
2942,female,50,2015,4,8,Yes,3
3709,male,70,2015,4,8,Yes,1
4251,female,50,2015,4,8,No,0
5235,male,60,2015,4,8,No,0
886,female,30,2015,4,8,No,0
3310,male,70,2015,4,8,No,0
900,female,60,2015,4,8,Yes,3
3624,female,30,2015,4,8,No,0
2267,female,30,2015,4,8,No,0
5213,female,40,2015,4,8,No,0
3102,male,70,2015,4,8,No,0
3164,male,60,2015,4,8,Yes,2
5467,female,40,2015,4,8,Yes,1
1549,female,30,2015,4,8,Yes,1
5380,female,60,2015,4,8,No,0
5435,female,30,2015,4,8,No,0
5087,female,70,2015,4,8,Yes,1
4763,female,70,2015,4,8,No,0
5454,female,40,2015,4,8,No,0
5352,male,50,2015,4,8,No,0
4321,female,30,2015,4,8,No,0
4242,female,30,2015,4,8,No,0
5472,male,50,2015,4,8,No,0
5487,female,50,2015,4,8,No,0
87,female,30,2015,4,8,No,0
4981,male,30,2015,4,8,No,0
720,female,30,2015,4,8,Yes,1
5493,female,30,2015,4,8,No,0
1786,female,50,2015,4,8,No,0
4092,male,50,2015,4,8,No,0
5485,male,40,2015,4,8,No,0
3659,female,30,2015,4,8,Yes,2
5481,male,30,2015,4,8,No,0
5047,female,40,2015,4,8,No,0
4807,male,60,2015,4,8,No,0
1543,female,70,2015,4,8,No,0
5500,male,40,2015,4,8,Yes,1
4218,male,30,2015,4,8,No,0
1840,female,99,2015,4,8,No,0
5497,female,60,2015,4,8,No,0
5498,male,40,2015,4,8,Yes,1
4935,female,70,2015,4,8,No,0
5489,female,60,2015,4,8,Yes,2
2499,female,30,2015,4,8,No,0
5296,female,50,2015,4,8,Yes,1
3711,female,99,2015,4,8,No,0
4695,male,40,2015,4,8,No,0
4719,female,40,2015,4,8,No,0
1060,female,99,2015,4,8,No,0
1655,female,30,2015,4,8,No,0
5506,female,70,2015,4,8,No,0
2916,female,50,2015,4,8,No,0
2871,female,50,2015,4,8,No,0
5515,female,70,2015,4,8,No,0
550,female,30,2015,4,8,No,0
1832,female,60,2015,4,8,No,0
5512,female,60,2015,4,8,Yes,1
3626,male,40,2015,4,8,No,0
5516,female,21,2015,4,8,No,0
5516,female,21,2015,4,8,No,0
819,male,30,2015,4,8,No,0
4205,female,30,2015,4,8,Yes,1
1061,female,21,2015,4,8,No,0
1931,male,30,2015,4,8,Yes,2
2873,male,30,2015,4,8,No,0
5097,male,40,2015,4,8,No,0
1492,male,70,2015,4,8,No,0
4821,female,21,2015,4,8,No,0
5317,female,40,2015,4,8,Yes,2
5193,female,30,2015,4,8,No,0
4496,female,40,2015,4,8,No,0
4509,female,50,2015,4,8,No,0
2596,female,40,2015,4,8,No,0
4983,female,60,2015,4,8,No,0
3943,female,30,2015,4,8,No,0
5532,female,30,2015,4,8,No,0
2055,female,30,2015,4,8,No,0
5548,male,40,2015,4,9,No,0
4822,female,40,2015,4,9,No,0
5117,female,30,2015,4,9,No,0
5346,male,70,2015,4,9,No,0
1454,female,60,2015,4,9,No,0
5126,male,50,2015,4,9,Yes,1
2871,female,50,2015,4,9,No,0
2965,female,99,2015,4,9,No,0
3915,male,30,2015,4,9,No,0
3752,female,40,2015,4,9,No,0
2393,female,30,2015,4,9,No,0
900,female,60,2015,4,9,Yes,4
4948,female,50,2015,4,9,No,0
2944,female,50,2015,4,9,No,0
2873,male,30,2015,4,9,No,0
4029,female,50,2015,4,9,Yes,2
5242,male,40,2015,4,9,No,0
1628,male,50,2015,4,9,No,0
5345,male,40,2015,4,9,No,0
5258,male,40,2015,4,9,No,0
4864,female,50,2015,4,9,Yes,1
5378,male,30,2015,4,9,No,0
1713,male,99,2015,4,9,No,0
5123,male,50,2015,4,9,No,0
3617,female,30,2015,4,9,No,0
5131,male,40,2015,4,9,No,0
759,female,21,2015,4,9,No,0
2501,female,30,2015,4,9,No,0
1872,female,30,2015,4,9,No,0
1527,female,30,2015,4,9,Yes,1
2763,male,40,2015,4,9,No,0
5410,female,30,2015,4,9,No,0
550,female,30,2015,4,9,No,0
610,female,30,2015,4,9,No,0
5394,female,30,2015,4,9,Yes,2
5568,male,60,2015,4,9,No,0
564,female,30,2015,4,9,No,0
1101,female,70,2015,4,9,No,0
5399,male,40,2015,4,9,Yes,3
819,male,30,2015,4,9,Yes,2
4942,male,30,2015,4,9,Yes,1
5566,male,70,2015,4,9,Yes,4
4656,female,60,2015,4,9,No,0
5088,male,70,2015,4,9,No,0
4357,female,50,2015,4,9,No,0
5467,female,40,2015,4,9,No,0
2267,female,30,2015,4,9,No,0
608,female,30,2015,4,9,No,0
1317,female,30,2015,4,9,No,0
2477,female,30,2015,4,9,Yes,1
4712,female,60,2015,4,9,No,0
5231,male,60,2015,4,9,No,0
5569,female,50,2015,4,9,Yes,0
5569,female,50,2015,4,9,No,0
3435,female,30,2015,4,9,No,0
3045,female,30,2015,4,9,Yes,1
5213,female,40,2015,4,9,Yes,1
5577,female,99,2015,4,9,No,0
1457,female,60,2015,4,9,No,0
5206,female,50,2015,4,9,No,0
2537,male,50,2015,4,9,No,0
2968,female,30,2015,4,9,No,0
2894,female,70,2015,4,9,No,0
4907,male,30,2015,4,9,No,0
3603,female,30,2015,4,9,No,0
5156,male,30,2015,4,9,Yes,1
4527,male,30,2015,4,9,No,0
5579,female,70,2015,4,9,No,0
5220,female,99,2015,4,9,No,0
5481,male,30,2015,4,9,No,0
5578,female,30,2015,4,9,No,0
2209,female,30,2015,4,9,Yes,3
5155,female,30,2015,4,9,No,0
5189,female,40,2015,4,9,No,0
2527,female,30,2015,4,9,Yes,1
476,female,21,2015,4,9,No,0
886,female,30,2015,4,9,No,0
705,female,30,2015,4,9,No,0
5472,male,50,2015,4,9,No,0
5430,female,60,2015,4,9,Yes,1
1014,male,40,2015,4,9,No,0
2248,female,40,2015,4,9,Yes,1
1549,female,30,2015,4,9,Yes,1
5235,male,60,2015,4,9,No,0
2942,female,50,2015,4,9,Yes,1
4877,female,60,2015,4,9,Yes,3
1472,female,60,2015,4,9,No,0
1500,female,50,2015,4,9,No,0
5592,female,60,2015,4,9,No,0
3027,female,30,2015,4,9,No,0
5487,female,50,2015,4,9,No,0
5604,female,40,2015,4,9,No,0
1548,male,70,2015,4,9,Yes,1
3772,female,50,2015,4,9,No,0
2521,female,30,2015,4,9,No,0
1381,female,30,2015,4,9,Yes,3
4763,female,70,2015,4,9,No,0
5618,female,30,2015,4,9,Yes,6
5580,female,99,2015,4,9,No,0
2670,female,40,2015,4,9,No,0
5617,female,40,2015,4,9,No,0
4935,female,70,2015,4,9,No,0
5493,female,30,2015,4,9,No,0
1840,female,99,2015,4,9,No,0
5614,female,70,2015,4,9,No,0
2499,female,30,2015,4,9,No,0
3525,female,40,2015,4,9,No,0
5611,female,40,2015,4,9,No,0
3943,female,30,2015,4,9,No,0
3082,male,30,2015,4,9,No,0
3626,male,40,2015,4,9,No,0
4383,female,30,2015,4,9,No,0
5628,female,40,2015,4,9,No,0
4218,male,30,2015,4,9,No,0
1492,male,70,2015,4,9,No,0
1328,female,21,2015,4,9,No,0
5623,female,60,2015,4,9,No,0
3102,male,70,2015,4,9,No,0
4694,male,70,2015,4,9,No,0
5629,male,99,2015,4,9,No,0
1061,female,21,2015,4,9,No,0
1655,female,30,2015,4,9,No,0
2748,female,30,2015,4,9,No,0
4092,male,50,2015,4,9,No,0
1786,female,50,2015,4,9,No,0
5047,female,40,2015,4,9,Yes,2
5065,female,30,2015,4,9,No,0
5433,female,40,2015,4,9,No,0
5568,male,60,2015,4,9,No,0
3874,female,40,2015,4,10,No,0
2805,male,50,2015,4,10,No,0
5548,male,40,2015,4,10,No,0
5123,male,50,2015,4,10,No,0
3299,male,30,2015,4,10,Yes,7
1454,female,60,2015,4,10,No,0
5126,male,50,2015,4,10,No,0
5592,female,60,2015,4,10,No,0
2894,female,70,2015,4,10,No,0
3915,male,30,2015,4,10,No,0
2965,female,99,2015,4,10,No,0
4656,female,60,2015,4,10,No,0
3626,male,40,2015,4,10,No,0
3603,female,30,2015,4,10,No,0
900,female,60,2015,4,10,No,0
4029,female,50,2015,4,10,No,0
4357,female,50,2015,4,10,No,0
5131,male,40,2015,4,10,No,0
2393,female,30,2015,4,10,Yes,2
5481,male,30,2015,4,10,Yes,4
608,female,30,2015,4,10,No,0
5604,female,40,2015,4,10,No,0
1317,female,30,2015,4,10,Yes,3
2363,female,21,2015,4,10,No,0
5620,male,99,2015,4,10,Yes,1
5088,male,70,2015,4,10,Yes,3
1628,male,50,2015,4,10,No,0
3027,female,30,2015,4,10,No,0
2537,male,50,2015,4,10,No,0
3525,female,40,2015,4,10,No,0
2477,female,30,2015,4,10,No,0
5654,female,60,2015,4,10,No,0
564,female,30,2015,4,10,No,0
1101,female,70,2015,4,10,No,0
2696,female,30,2015,4,10,No,0
5231,male,60,2015,4,10,No,0
4218,male,30,2015,4,10,No,0
5579,female,70,2015,4,10,No,0
2944,female,50,2015,4,10,No,0
4907,male,30,2015,4,10,No,0
5655,female,30,2015,4,10,No,0
1713,male,99,2015,4,10,No,0
1840,female,99,2015,4,10,No,0
4827,female,30,2015,4,10,Yes,1
5487,female,50,2015,4,10,No,0
5613,male,70,2015,4,10,Yes,2
3102,male,70,2015,4,10,No,0
1061,female,21,2015,4,10,No,0
1725,female,70,2015,4,10,No,0
5430,female,60,2015,4,10,No,0
5047,female,40,2015,4,10,No,0
5189,female,40,2015,4,10,No,0
4014,female,30,2015,4,10,Yes,2
3082,male,30,2015,4,10,No,0
5673,male,30,2015,4,10,No,0
4527,male,30,2015,4,10,No,0
2844,female,60,2015,4,10,No,0
550,female,30,2015,4,10,No,0
5666,female,30,2015,4,10,No,0
5597,female,99,2015,4,10,No,0
3705,male,40,2015,4,10,No,0
5623,female,60,2015,4,10,No,0
759,female,21,2015,4,10,Yes,1
735,female,30,2015,4,10,Yes,1
5670,female,50,2015,4,10,No,0
4935,female,70,2015,4,10,No,0
3368,female,40,2015,4,10,No,0
5353,female,60,2015,4,10,No,0
4303,male,60,2015,4,10,No,0
665,female,40,2015,4,10,No,0
4694,male,70,2015,4,10,No,0
5684,female,50,2015,4,10,No,0
5525,female,40,2015,4,10,No,0
5614,female,70,2015,4,10,No,0
4,male,40,2015,4,10,No,0
1492,male,70,2015,4,10,No,0
5258,male,40,2015,4,10,No,0
3943,female,30,2015,4,10,No,0
2657,female,40,2015,4,10,Yes,1
886,female,30,2015,4,10,No,0
5235,male,60,2015,4,10,No,0
4383,female,30,2015,4,10,No,0
5688,male,30,2015,4,10,No,0
3915,male,30,2015,4,11,No,0
2944,female,50,2015,4,11,No,0
3626,male,40,2015,4,11,No,0
2393,female,30,2015,4,11,Yes,2
2965,female,99,2015,4,11,No,0
5707,female,60,2015,4,11,No,0
3027,female,30,2015,4,11,No,0
2894,female,70,2015,4,11,No,0
5592,female,60,2015,4,11,Yes,2
5131,male,40,2015,4,11,No,0
1454,female,60,2015,4,11,No,0
608,female,30,2015,4,11,No,0
3659,female,30,2015,4,11,Yes,6
4484,male,40,2015,4,11,No,0
1628,male,50,2015,4,11,No,0
1510,female,60,2015,4,11,Yes,2
759,female,21,2015,4,11,No,0
5261,female,99,2015,4,11,No,0
5353,female,60,2015,4,11,No,0
1317,female,30,2015,4,11,No,0
2477,female,30,2015,4,11,Yes,2
5088,male,70,2015,4,11,Yes,3
1492,male,70,2015,4,11,No,0
5579,female,70,2015,4,11,No,0
327,female,30,2015,4,11,No,0
5609,female,99,2015,4,11,No,0
2172,male,40,2015,4,11,No,0
2666,female,40,2015,4,11,No,0
3082,male,30,2015,4,11,No,0
1713,male,99,2015,4,11,No,0
1918,female,21,2015,4,11,No,0
4029,female,50,2015,4,11,No,0
5481,male,30,2015,4,11,Yes,6
5235,male,60,2015,4,11,No,0
4935,female,70,2015,4,11,No,0
2047,female,30,2015,4,11,Yes,5
2537,male,50,2015,4,11,No,0
1331,female,30,2015,4,11,No,0
3943,female,30,2015,4,11,No,0
4202,female,40,2015,4,11,Yes,1
1101,female,70,2015,4,11,No,0
5666,female,30,2015,4,11,No,0
1931,male,30,2015,4,11,Yes,8
720,female,30,2015,4,11,Yes,1
5623,female,60,2015,4,11,No,0
1890,female,30,2015,4,11,No,0
3711,female,99,2015,4,11,No,0
5047,female,40,2015,4,11,No,0
1840,female,99,2015,4,11,No,0
886,female,30,2015,4,11,No,0
5733,female,30,2015,4,11,No,0
5704,male,99,2015,4,11,No,0
3368,female,40,2015,4,11,No,0
3874,female,40,2015,4,11,Yes,2
4656,female,60,2015,4,11,No,0
4014,female,30,2015,4,11,Yes,4
4907,male,30,2015,4,11,No,0
2055,female,30,2015,4,11,No,0
1486,female,60,2015,4,11,No,0
5131,male,40,2015,4,12,No,0
4157,male,70,2015,4,12,No,0
2965,female,99,2015,4,12,No,0
3435,female,30,2015,4,12,No,0
3915,male,30,2015,4,12,No,0
3626,male,40,2015,4,12,No,0
608,female,30,2015,4,12,No,0
3368,female,40,2015,4,12,No,0
2944,female,50,2015,4,12,No,0
2172,male,40,2015,4,12,Yes,6
1101,female,70,2015,4,12,No,0
1713,male,99,2015,4,12,No,0
4864,female,50,2015,4,12,Yes,3
5283,male,70,2015,4,12,Yes,1
1628,male,50,2015,4,12,No,0
759,female,21,2015,4,12,No,0
2393,female,30,2015,4,12,No,0
4029,female,50,2015,4,12,No,0
3659,female,30,2015,4,12,No,0
5481,male,30,2015,4,12,Yes,6
4392,female,40,2015,4,12,No,0
1655,female,30,2015,4,12,Yes,3
2666,female,40,2015,4,12,No,0
327,female,30,2015,4,12,No,0
5729,female,60,2015,4,12,No,0
5579,female,70,2015,4,12,No,0
2537,male,50,2015,4,12,No,0
5750,female,30,2015,4,12,No,0
1510,female,60,2015,4,12,Yes,2
1454,female,60,2015,4,12,No,0
1918,female,21,2015,4,12,No,0
3906,male,30,2015,4,12,No,0
4907,male,30,2015,4,12,No,0
5754,female,40,2015,4,12,No,0
1786,female,50,2015,4,12,No,0
1765,female,21,2015,4,12,No,0
5399,male,40,2015,4,12,Yes,6
4665,female,21,2015,4,12,No,0
5609,female,99,2015,4,12,No,0
4656,female,60,2015,4,12,Yes,1
4763,female,70,2015,4,12,No,0
5261,female,99,2015,4,12,No,0
1881,female,30,2015,4,12,No,0
2894,female,70,2015,4,12,No,0
2491,male,30,2015,4,12,No,0
