user_id,year,month,day,had_drinks,number_of_drinks
2477,2015,6,14,No,0
1855,2015,6,14,No,0
7811,2015,6,14,No,0
1548,2015,6,14,No,0
1931,2015,6,14,Yes,2
1840,2015,6,14,No,0
8533,2015,6,14,No,0
1725,2015,6,14,No,0
6299,2015,6,14,No,0
886,2015,6,14,Yes,1
6321,2015,6,15,No,0
3390,2015,6,15,No,0
5917,2015,6,15,No,0
6678,2015,6,15,No,0
3425,2015,6,15,Yes,1
8527,2015,6,15,No,0
2944,2015,6,15,No,0
3435,2015,6,15,No,0
7993,2015,6,15,No,0
1849,2015,6,15,No,0
1907,2015,6,15,No,0
2267,2015,6,15,No,0
327,2015,6,15,No,0
6611,2015,6,15,No,0
3752,2015,6,15,No,0
6560,2015,6,15,Yes,1
1628,2015,6,15,No,0
7171,2015,6,15,No,0
2521,2015,6,15,No,0
6579,2015,6,15,No,0
8537,2015,6,15,No,0
2477,2015,6,15,No,0
7398,2015,6,15,No,0
2115,2015,6,15,Yes,2
7358,2015,6,15,No,0
8305,2015,6,15,Yes,1
1725,2015,6,15,No,0
7799,2015,6,15,No,0
7500,2015,6,15,No,0
2142,2015,6,15,No,0
886,2015,6,15,No,0
4215,2015,6,15,No,0
406,2015,6,15,No,0
1317,2015,6,15,No,0
6023,2015,6,15,Yes,1
7790,2015,6,15,No,0
3027,2015,6,15,No,0
6399,2015,6,15,No,0
8478,2015,6,15,No,0
8331,2015,6,15,No,0
1840,2015,6,15,No,0
8551,2015,6,15,No,0
8533,2015,6,15,No,0
8557,2015,6,15,No,0
1060,2015,6,15,No,0
1931,2015,6,15,Yes,1
6227,2015,6,15,Yes,2
8561,2015,6,15,No,0
3784,2015,6,15,No,0
6299,2015,6,15,No,0
7974,2015,6,15,No,0
8558,2015,6,15,Yes,2
8557,2015,6,16,Yes,2
7993,2015,6,16,No,0
5917,2015,6,16,No,0
3425,2015,6,16,Yes,1
2288,2015,6,16,Yes,2
1628,2015,6,16,No,0
3805,2015,6,16,No,0
2944,2015,6,16,No,0
406,2015,6,16,No,0
2267,2015,6,16,No,0
6560,2015,6,16,Yes,1
2477,2015,6,16,No,0
2521,2015,6,16,No,0
6399,2015,6,16,No,0
3027,2015,6,16,No,0
6579,2015,6,16,No,0
7790,2015,6,16,Yes,1
6678,2015,6,16,No,0
8305,2015,6,16,No,0
7171,2015,6,16,No,0
7398,2015,6,16,No,0
8072,2015,6,16,No,0
2115,2015,6,16,Yes,2
6023,2015,6,16,No,0
886,2015,6,16,No,0
4215,2015,6,16,No,0
3435,2015,6,16,No,0
8369,2015,6,16,No,0
8548,2015,6,16,No,0
7358,2015,6,16,No,0
7430,2015,6,16,No,0
8537,2015,6,16,No,0
3752,2015,6,16,No,0
6847,2015,6,16,Yes,1
900,2015,6,16,No,0
8589,2015,6,16,No,0
1317,2015,6,16,No,0
5861,2015,6,16,No,0
1840,2015,6,16,No,0
6400,2015,6,16,No,0
8331,2015,6,16,No,0
1060,2015,6,16,No,0
1849,2015,6,16,No,0
3711,2015,6,16,No,0
8577,2015,6,16,No,0
8478,2015,6,16,No,0
6299,2015,6,16,No,0
8595,2015,6,16,No,0
8551,2015,6,16,Yes,1
8557,2015,6,17,No,0
5917,2015,6,17,No,0
2944,2015,6,17,No,0
900,2015,6,17,Yes,4
8567,2015,6,17,No,0
2267,2015,6,17,No,0
2288,2015,6,17,Yes,2
6399,2015,6,17,No,0
2521,2015,6,17,No,0
3425,2015,6,17,Yes,1
8512,2015,6,17,No,0
759,2015,6,17,Yes,2
3435,2015,6,17,Yes,1
7171,2015,6,17,No,0
2916,2015,6,17,No,0
8589,2015,6,17,No,0
6560,2015,6,17,Yes,1
3027,2015,6,17,No,0
6678,2015,6,17,No,0
7993,2015,6,17,No,0
8595,2015,6,17,No,0
2744,2015,6,17,Yes,2
2744,2015,6,17,Yes,2
4215,2015,6,17,No,0
1317,2015,6,17,No,0
8596,2015,6,17,No,0
2115,2015,6,17,No,0
6925,2015,6,17,No,0
1061,2015,6,17,No,0
8548,2015,6,17,Yes,1
6023,2015,6,17,No,0
4527,2015,6,17,No,0
1628,2015,6,17,No,0
8537,2015,6,17,No,0
7779,2015,6,17,No,0
6579,2015,6,17,No,0
7790,2015,6,17,No,0
8329,2015,6,17,No,0
1840,2015,6,17,No,0
7865,2015,6,17,No,0
6400,2015,6,17,Yes,1
1060,2015,6,17,No,0
1849,2015,6,17,No,0
8400,2015,6,17,No,0
3711,2015,6,17,No,0
6299,2015,6,17,No,0
8551,2015,6,17,Yes,1
7398,2015,6,17,No,0
8489,2015,6,17,No,0
8557,2015,6,18,No,0
7993,2015,6,18,No,0
3425,2015,6,18,Yes,1
3435,2015,6,18,No,0
2944,2015,6,18,No,0
6399,2015,6,18,Yes,1
2267,2015,6,18,No,0
2744,2015,6,18,No,0
2115,2015,6,18,Yes,3
6611,2015,6,18,No,1
6611,2015,6,18,Yes,1
2696,2015,6,18,No,0
7171,2015,6,18,No,0
5403,2015,6,18,No,0
6678,2015,6,18,No,0
8548,2015,6,18,Yes,1
7398,2015,6,18,No,0
8567,2015,6,18,No,0
327,2015,6,18,No,0
8595,2015,6,18,No,0
1317,2015,6,18,No,0
4009,2015,6,18,No,0
6579,2015,6,18,No,0
5673,2015,6,18,No,0
6925,2015,6,18,No,0
4215,2015,6,18,No,0
1628,2015,6,18,No,0
6560,2015,6,18,Yes,1
8537,2015,6,18,No,0
8625,2015,6,18,No,0
1840,2015,6,18,No,0
1849,2015,6,18,No,0
1907,2015,6,18,No,0
7979,2015,6,18,Yes,1
8629,2015,6,18,No,0
8408,2015,6,18,No,0
3711,2015,6,18,No,0
1317,2015,6,19,No,0
8396,2015,6,19,No,0
1628,2015,6,19,No,0
7171,2015,6,19,No,0
327,2015,6,19,No,0
8557,2015,6,19,No,0
3343,2015,6,19,No,0
8652,2015,6,19,No,0
1492,2015,6,19,No,0
4215,2015,6,19,No,0
7398,2015,6,19,No,0
3824,2015,6,19,No,0
2696,2015,6,19,Yes,1
7979,2015,6,19,Yes,1
8599,2015,6,19,No,0
8331,2015,6,19,No,0
6399,2015,6,19,Yes,1
7811,2015,6,19,No,0
6715,2015,6,19,No,0
1840,2015,6,19,No,0
1113,2015,6,19,No,0
8666,2015,6,19,No,0
1725,2015,6,19,No,0
8456,2015,6,19,No,0
3705,2015,6,20,No,0
8501,2015,6,20,No,0
1113,2015,6,20,No,0
7398,2015,6,20,No,0
2696,2015,6,20,No,0
7171,2015,6,20,No,0
6847,2015,6,20,Yes,1
4634,2015,6,20,No,0
327,2015,6,20,No,0
6399,2015,6,20,Yes,1
3473,2015,6,20,Yes,1
8675,2015,6,20,No,0
8557,2015,6,20,No,0
4215,2015,6,20,No,0
1628,2015,6,20,Yes,1
1628,2015,6,20,Yes,1
1628,2015,6,20,Yes,1
1628,2015,6,20,Yes,1
1543,2015,6,20,No,0
3027,2015,6,20,No,0
2040,2015,6,20,Yes,3
6715,2015,6,20,No,0
6023,2015,6,20,No,0
7811,2015,6,20,No,0
8599,2015,6,20,No,0
1840,2015,6,20,No,0
7321,2015,6,20,Yes,4
8331,2015,6,20,No,0
8348,2015,6,20,No,0
6299,2015,6,20,No,0
8686,2015,6,20,Yes,2
8456,2015,6,20,No,0
1628,2015,6,21,No,0
6399,2015,6,21,Yes,1
3705,2015,6,21,Yes,2
8645,2015,6,21,No,0
5609,2015,6,21,No,0
7171,2015,6,21,No,0
2916,2015,6,21,No,0
7321,2015,6,21,No,0
3027,2015,6,21,No,0
1840,2015,6,21,No,0
327,2015,6,21,No,0
8702,2015,6,21,No,0
8557,2015,6,21,No,0
2870,2015,6,21,No,0
8501,2015,6,21,No,0
8686,2015,6,21,Yes,2
8186,2015,6,21,No,0
6299,2015,6,21,No,0
8478,2015,6,21,No,0
8456,2015,6,21,No,0
6023,2015,6,21,Yes,1
7398,2015,6,21,No,0
8625,2015,6,21,No,0
8704,2015,6,21,No,0
4009,2015,6,22,No,0
3425,2015,6,22,Yes,2
5917,2015,6,22,Yes,1
6678,2015,6,22,No,0
1317,2015,6,22,Yes,1
2521,2015,6,22,No,0
1492,2015,6,22,No,0
2267,2015,6,22,No,0
2115,2015,6,22,No,0
6925,2015,6,22,No,0
1181,2015,6,22,No,0
7171,2015,6,22,No,0
3027,2015,6,22,No,0
327,2015,6,22,No,0
2944,2015,6,22,No,0
8698,2015,6,22,No,0
4556,2015,6,22,No,0
8645,2015,6,22,Yes,1
6023,2015,6,22,No,0
8087,2015,6,22,No,0
6560,2015,6,22,Yes,1
8710,2015,6,22,Yes,1
8428,2015,6,22,No,0
8686,2015,6,22,Yes,3
8708,2015,6,22,No,0
7845,2015,6,22,Yes,1
8709,2015,6,22,No,0
8557,2015,6,22,No,0
6641,2015,6,22,Yes,1
1840,2015,6,22,No,0
3705,2015,6,22,No,0
8714,2015,6,22,No,0
8704,2015,6,22,No,0
6399,2015,6,22,No,0
3102,2015,6,22,No,0
1285,2015,6,22,Yes,1
8723,2015,6,22,No,0
8726,2015,6,22,No,0
8400,2015,6,22,No,0
8728,2015,6,22,Yes,2
3343,2015,6,22,No,0
1628,2015,6,22,No,0
87,2015,6,22,No,0
7643,2015,6,22,No,0
8625,2015,6,22,No,0
6299,2015,6,22,No,0
8186,2015,6,22,No,0
8732,2015,6,22,No,0
8607,2015,6,23,No,0
6641,2015,6,23,No,0
3425,2015,6,23,Yes,1
1492,2015,6,23,No,0
2267,2015,6,23,No,0
6399,2015,6,23,No,0
8710,2015,6,23,No,0
2,2015,6,23,No,0
2521,2015,6,23,Yes,1
2944,2015,6,23,No,0
327,2015,6,23,No,0
6678,2015,6,23,No,0
1181,2015,6,23,Yes,1
4877,2015,6,23,Yes,1
2115,2015,6,23,Yes,2
7171,2015,6,23,No,0
6560,2015,6,23,Yes,1
1628,2015,6,23,No,0
8447,2015,6,23,Yes,3
8428,2015,6,23,No,0
8698,2015,6,23,No,0
7358,2015,6,23,Yes,2
8745,2015,6,23,Yes,7
6023,2015,6,23,No,0
6925,2015,6,23,No,0
7845,2015,6,23,No,0
4634,2015,6,23,No,0
8557,2015,6,23,No,0
7811,2015,6,23,Yes,2
8726,2015,6,23,No,0
8318,2015,6,23,No,0
1840,2015,6,23,No,0
4339,2015,6,23,No,0
8764,2015,6,23,No,0
6299,2015,6,23,No,0
7643,2015,6,23,No,0
1317,2015,6,23,No,0
4009,2015,6,23,No,0
8367,2015,6,24,No,0
1492,2015,6,24,No,0
8656,2015,6,24,No,0
2,2015,6,24,Yes,1
6641,2015,6,24,Yes,1
2267,2015,6,24,No,0
1317,2015,6,24,No,0
7398,2015,6,24,Yes,2
6678,2015,6,24,No,0
2521,2015,6,24,No,0
8428,2015,6,24,No,0
7171,2015,6,24,No,0
327,2015,6,24,No,1
327,2015,6,24,Yes,1
6579,2015,6,24,No,0
1113,2015,6,24,No,0
7577,2015,6,24,No,0
1549,2015,6,24,No,0
1628,2015,6,24,No,0
6611,2015,6,24,No,0
8771,2015,6,24,No,0
8768,2015,6,24,Yes,2
8710,2015,6,24,No,0
2744,2015,6,24,No,0
8557,2015,6,24,No,0
8745,2015,6,24,Yes,2
1840,2015,6,24,No,0
6399,2015,6,24,No,0
1181,2015,6,24,Yes,1
8578,2015,6,24,No,0
8478,2015,6,24,Yes,1
7811,2015,6,24,No,0
7450,2015,6,24,No,0
6023,2015,6,24,No,0
8245,2015,6,24,No,0
8729,2015,6,24,No,0
4009,2015,6,24,No,0
8367,2015,6,25,No,0
1725,2015,6,25,No,0
7236,2015,6,25,No,0
6399,2015,6,25,No,0
2267,2015,6,25,No,0
1492,2015,6,25,No,0
7577,2015,6,25,No,0
2,2015,6,25,Yes,1
6678,2015,6,25,No,0
1317,2015,6,25,No,0
1628,2015,6,25,No,0
6611,2015,6,25,No,0
7171,2015,6,25,No,0
6641,2015,6,25,Yes,1
327,2015,6,25,No,0
327,2015,6,25,No,0
1549,2015,6,25,No,0
2521,2015,6,25,No,0
8428,2015,6,25,No,0
7398,2015,6,25,No,0
6836,2015,6,25,No,0
8478,2015,6,25,No,0
8557,2015,6,25,No,0
2744,2015,6,25,No,0
8611,2015,6,25,No,0
8786,2015,6,25,Yes,1
3027,2015,6,25,No,0
7811,2015,6,25,No,0
1840,2015,6,25,No,0
4009,2015,6,25,No,0
6023,2015,6,25,No,0
3603,2015,6,25,No,0
8712,2015,6,25,No,0
8793,2015,6,25,No,0
7542,2015,6,26,No,0
8367,2015,6,26,No,0
6641,2015,6,26,No,0
8793,2015,6,26,No,0
1725,2015,6,26,No,0
1492,2015,6,26,No,0
8712,2015,6,26,Yes,2
1317,2015,6,26,No,0
2870,2015,6,26,No,0
7398,2015,6,26,No,0
327,2015,6,26,Yes,2
7171,2015,6,26,No,0
6678,2015,6,26,No,0
8428,2015,6,26,No,0
8611,2015,6,26,Yes,2
6715,2015,6,26,No,0
3753,2015,6,26,No,0
7790,2015,6,26,Yes,1
4339,2015,6,26,Yes,3
3027,2015,6,26,No,0
3326,2015,6,26,No,0
6023,2015,6,26,No,0
8205,2015,6,26,No,0
3705,2015,6,26,Yes,3
8557,2015,6,26,No,0
4877,2015,6,26,Yes,4
6836,2015,6,26,No,0
8478,2015,6,26,No,0
7974,2015,6,26,No,0
7811,2015,6,26,No,0
1628,2015,6,26,No,0
1840,2015,6,26,No,0
4215,2015,6,26,No,0
1317,2015,6,27,No,0
1628,2015,6,27,No,0
6836,2015,6,27,No,0
7171,2015,6,27,No,0
7398,2015,6,27,No,0
4877,2015,6,27,Yes,2
7974,2015,6,27,Yes,1
3027,2015,6,27,No,0
327,2015,6,27,No,0
8815,2015,6,27,Yes,1
3705,2015,6,27,No,0
6023,2015,6,27,No,0
1060,2015,6,27,No,0
8205,2015,6,27,No,0
4339,2015,6,27,No,0
1492,2015,6,27,No,0
1840,2015,6,27,No,0
7370,2015,6,28,Yes,1
1317,2015,6,28,No,0
1628,2015,6,28,No,0
1492,2015,6,28,No,0
8816,2015,6,28,Yes,2
8079,2015,6,28,No,0
7171,2015,6,28,No,0
327,2015,6,28,No,0
7023,2015,6,28,No,0
3027,2015,6,28,No,0
7398,2015,6,28,No,0
8331,2015,6,28,No,0
8826,2015,6,28,No,0
6836,2015,6,28,No,0
6579,2015,6,28,No,0
4009,2015,6,28,No,0
1113,2015,6,28,No,0
3343,2015,6,28,No,0
3705,2015,6,28,No,0
1181,2015,6,28,No,0
1840,2015,6,28,No,0
6023,2015,6,28,No,0
4877,2015,6,28,Yes,2
2916,2015,6,28,No,0
3711,2015,6,28,No,0
4339,2015,6,28,No,0
6334,2015,6,28,Yes,1
8656,2015,6,28,No,0
1492,2015,6,29,No,0
8816,2015,6,29,Yes,1
8331,2015,6,29,No,0
8367,2015,6,29,No,0
5917,2015,6,29,No,0
7236,2015,6,29,No,0
3435,2015,6,29,No,0
2267,2015,6,29,No,0
8835,2015,6,29,No,0
6399,2015,6,29,No,0
7500,2015,6,29,No,0
7171,2015,6,29,No,0
3027,2015,6,29,No,0
8428,2015,6,29,No,0
1006,2015,6,29,No,0
327,2015,6,29,No,0
2916,2015,6,29,No,0
7577,2015,6,29,No,0
8840,2015,6,29,No,0
8599,2015,6,29,No,0
7790,2015,6,29,No,0
1628,2015,6,29,No,0
8846,2015,6,29,No,0
7737,2015,6,29,No,0
1725,2015,6,29,No,0
8856,2015,6,29,No,0
3705,2015,6,29,No,0
5487,2015,6,29,No,0
1113,2015,6,29,No,0
8863,2015,6,29,Yes,1
8862,2015,6,29,No,0
1296,2015,6,29,No,0
8870,2015,6,29,No,0
1840,2015,6,29,No,0
4339,2015,6,29,No,0
8723,2015,6,29,No,0
6023,2015,6,29,Yes,1
7398,2015,6,29,No,0
1113,2015,6,30,No,0
7236,2015,6,30,No,0
3435,2015,6,30,Yes,1
6400,2015,6,30,No,0
8839,2015,6,30,Yes,1
2267,2015,6,30,No,0
6399,2015,6,30,No,0
7171,2015,6,30,No,0
1549,2015,6,30,No,0
327,2015,6,30,No,0
8428,2015,6,30,No,0
2521,2015,6,30,No,0
1628,2015,6,30,No,0
8755,2015,6,30,No,0
7398,2015,6,30,No,0
8869,2015,6,30,No,0
8835,2015,6,30,No,0
1725,2015,6,30,No,0
7873,2015,6,30,Yes,1
8896,2015,6,30,No,0
7790,2015,6,30,No,0
2095,2015,6,30,No,0
5864,2015,6,30,No,0
8894,2015,6,30,No,0
4215,2015,6,30,No,0
1006,2015,6,30,No,0
3705,2015,6,30,No,0
8704,2015,6,30,No,0
3027,2015,6,30,No,0
6023,2015,6,30,No,0
8186,2015,6,30,No,0
1060,2015,6,30,Yes,0
1060,2015,6,30,No,0
8786,2015,6,30,No,0
8786,2015,6,30,No,0
2916,2015,6,30,No,0
6715,2015,6,30,No,0
1840,2015,6,30,No,0
7450,2015,6,30,No,0
2870,2015,7,1,No,0
2,2015,7,1,No,0
7905,2015,7,1,No,0
2267,2015,7,1,No,0
8835,2015,7,1,No,0
1549,2015,7,1,No,0
1628,2015,7,1,No,0
6678,2015,7,1,No,0
1317,2015,7,1,No,0
327,2015,7,1,No,0
7171,2015,7,1,No,0
5613,2015,7,1,Yes,1
8428,2015,7,1,No,0
8869,2015,7,1,No,0
7398,2015,7,1,No,0
6579,2015,7,1,No,0
1113,2015,7,1,No,0
8839,2015,7,1,No,0
8809,2015,7,1,No,0
6023,2015,7,1,No,0
7917,2015,7,1,No,0
8205,2015,7,1,No,0
8907,2015,7,1,No,0
5472,2015,7,1,No,0
4215,2015,7,1,No,0
3705,2015,7,1,No,0
6836,2015,7,1,No,0
8906,2015,7,1,No,0
8834,2015,7,1,No,0
1840,2015,7,1,No,0
8909,2015,7,1,No,0
3027,2015,7,1,No,0
6399,2015,7,1,Yes,1
2744,2015,7,1,No,0
8910,2015,7,1,Yes,1
1492,2015,7,2,No,0
900,2015,7,2,No,0
6678,2015,7,2,No,0
7974,2015,7,2,No,0
7398,2015,7,2,Yes,1
8428,2015,7,2,No,0
7171,2015,7,2,No,0
1957,2015,7,2,No,0
6399,2015,7,2,No,0
327,2015,7,2,Yes,1
886,2015,7,2,No,0
6023,2015,7,2,Yes,1
6579,2015,7,2,No,0
8920,2015,7,2,No,0
1317,2015,7,2,No,0
8869,2015,7,2,No,0
5472,2015,7,2,No,0
1628,2015,7,2,No,0
8932,2015,7,2,Yes,2
3705,2015,7,2,No,0
8245,2015,7,2,Yes,1
4215,2015,7,2,No,0
1840,2015,7,2,No,0
8906,2015,7,2,No,0
8910,2015,7,2,No,0
7811,2015,7,2,No,0
8932,2015,7,3,Yes,2
7398,2015,7,3,No,0
8715,2015,7,3,Yes,2
886,2015,7,3,Yes,1
7171,2015,7,3,No,0
8920,2015,7,3,No,0
8617,2015,7,3,No,0
7845,2015,7,3,No,0
1317,2015,7,3,No,0
6847,2015,7,3,Yes,1
7974,2015,7,3,No,0
1628,2015,7,3,No,0
6579,2015,7,3,No,0
6023,2015,7,3,No,0
7979,2015,7,3,Yes,1
8331,2015,7,3,No,0
3705,2015,7,3,Yes,3
7450,2015,7,3,No,0
7450,2015,7,3,No,0
7811,2015,7,3,No,0
1840,2015,7,3,No,0
8906,2015,7,3,No,0
8910,2015,7,3,No,0
7993,2015,7,4,No,0
7171,2015,7,4,No,0
7398,2015,7,4,Yes,1
1628,2015,7,4,No,0
8920,2015,7,4,Yes,9
6579,2015,7,4,No,0
8967,2015,7,4,No,0
1317,2015,7,4,Yes,1
8715,2015,7,4,Yes,2
7974,2015,7,4,No,0
1840,2015,7,4,No,0
6847,2015,7,4,Yes,1
6023,2015,7,4,Yes,3
886,2015,7,4,Yes,1
7450,2015,7,4,No,0
1492,2015,7,5,No,0
8715,2015,7,5,Yes,4
1628,2015,7,5,No,0
2719,2015,7,5,No,0
7398,2015,7,5,No,0
7171,2015,7,5,No,0
6678,2015,7,5,No,0
6467,2015,7,5,No,0
1317,2015,7,5,No,0
8428,2015,7,5,No,0
3326,2015,7,5,No,0
4215,2015,7,5,No,0
6579,2015,7,5,No,0
1181,2015,7,5,No,0
6023,2015,7,5,Yes,1
8990,2015,7,5,No,0
7790,2015,7,5,No,0
1840,2015,7,5,No,0
3102,2015,7,5,No,0
8983,2015,7,5,No,0
8671,2015,7,5,No,0
8671,2015,7,5,No,0
886,2015,7,5,No,0
7974,2015,7,5,No,0
7450,2015,7,5,No,0
5917,2015,7,6,No,0
6678,2015,7,6,No,0
8990,2015,7,6,No,0
2267,2015,7,6,No,0
1317,2015,7,6,No,0
1285,2015,7,6,Yes,2
7398,2015,7,6,No,0
6023,2015,7,6,No,0
2944,2015,7,6,No,0
8715,2015,7,6,Yes,2
8318,2015,7,6,No,0
8835,2015,7,6,No,0
8997,2015,7,6,No,0
7894,2015,7,6,Yes,1
8983,2015,7,6,No,0
8910,2015,7,6,No,0
4215,2015,7,6,No,0
1492,2015,7,6,No,0
1628,2015,7,6,No,0
886,2015,7,6,No,0
9001,2015,7,6,No,0
1840,2015,7,6,No,0
6399,2015,7,6,Yes,1
9000,2015,7,6,No,0
7450,2015,7,6,No,0
7337,2015,7,6,No,0
7905,2015,7,6,No,0
9006,2015,7,6,Yes,1
9009,2015,7,7,No,0
2267,2015,7,7,No,0
6678,2015,7,7,No,0
886,2015,7,7,No,0
1285,2015,7,7,No,0
3435,2015,7,7,No,0
7398,2015,7,7,No,0
6948,2015,7,7,Yes,1
9010,2015,7,7,No,0
3343,2015,7,7,No,0
1272,2015,7,7,Yes,2
8997,2015,7,7,No,0
6023,2015,7,7,No,0
4215,2015,7,7,No,0
2944,2015,7,7,No,0
7358,2015,7,7,No,0
9015,2015,7,7,No,0
9019,2015,7,7,No,0
7993,2015,7,7,No,0
7450,2015,7,7,No,0
1840,2015,7,7,No,0
8715,2015,7,7,Yes,2
6399,2015,7,7,No,0
8991,2015,7,7,No,0
9018,2015,7,7,No,0
7337,2015,7,7,No,0
8983,2015,7,7,No,0
9022,2015,7,7,No,0
7894,2015,7,7,No,0
8995,2015,7,7,Yes,2
9018,2015,7,8,No,0
3435,2015,7,8,No,0
8715,2015,7,8,No,0
2267,2015,7,8,No,0
7974,2015,7,8,No,0
6652,2015,7,8,No,0
9025,2015,7,8,Yes,2
7398,2015,7,8,No,0
6678,2015,7,8,No,0
1285,2015,7,8,Yes,2
2,2015,7,8,No,0
1849,2015,7,8,No,0
6210,2015,7,8,Yes,4
7171,2015,7,8,No,0
8245,2015,7,8,Yes,1
6023,2015,7,8,Yes,1
9032,2015,7,8,No,0
8428,2015,7,8,No,0
8933,2015,7,8,No,0
7358,2015,7,8,No,0
4215,2015,7,8,No,0
3705,2015,7,8,No,0
7993,2015,7,8,No,0
1840,2015,7,8,No,0
7790,2015,7,8,Yes,1
9043,2015,7,8,No,0
6399,2015,7,8,No,0
9019,2015,7,8,No,0
9047,2015,7,8,No,0
8983,2015,7,8,No,0
6656,2015,7,8,No,0
7337,2015,7,8,No,0
8948,2015,7,8,No,0
59,2015,7,8,No,0
3425,2015,7,9,Yes,1
2267,2015,7,9,No,0
2115,2015,7,9,No,0
7577,2015,7,9,No,0
6836,2015,7,9,No,0
1285,2015,7,9,No,0
6678,2015,7,9,No,0
2,2015,7,9,No,0
3027,2015,7,9,No,0
7171,2015,7,9,No,0
7398,2015,7,9,No,0
9047,2015,7,9,No,0
1725,2015,7,9,No,0
9063,2015,7,9,No,0
9067,2015,7,9,No,0
9062,2015,7,9,No,0
9068,2015,7,9,Yes,1
9070,2015,7,9,No,0
9018,2015,7,9,No,0
8715,2015,7,9,No,0
4215,2015,7,9,No,0
6023,2015,7,9,Yes,1
8245,2015,7,9,Yes,1
2050,2015,7,9,No,0
1840,2015,7,9,No,0
9082,2015,7,9,No,0
7984,2015,7,9,No,0
8318,2015,7,9,No,0
9087,2015,7,9,No,0
9085,2015,7,9,No,0
9089,2015,7,9,No,0
7974,2015,7,9,No,0
2050,2015,7,10,No,0
9067,2015,7,10,No,0
1725,2015,7,10,No,0
9063,2015,7,10,No,0
6836,2015,7,10,No,0
1285,2015,7,10,Yes,1
7398,2015,7,10,Yes,3
6678,2015,7,10,No,0
1317,2015,7,10,No,0
2944,2015,7,10,No,0
4877,2015,7,10,Yes,3
7171,2015,7,10,No,0
1907,2015,7,10,No,0
9022,2015,7,10,Yes,5
9062,2015,7,10,No,0
3027,2015,7,10,No,0
4215,2015,7,10,No,0
6023,2015,7,10,Yes,1
5680,2015,7,10,Yes,1
1840,2015,7,10,No,0
1,2015,7,10,Yes,2
1,2015,7,10,Yes,2
1,2015,7,10,Yes,2
1,2015,7,10,Yes,2
886,2015,7,10,No,0
7450,2015,7,10,No,0
2288,2015,7,11,Yes,2
2944,2015,7,11,No,0
1907,2015,7,11,Yes,1
3705,2015,7,11,No,0
7171,2015,7,11,No,0
1317,2015,7,11,Yes,1
4215,2015,7,11,No,0
9108,2015,7,11,No,0
1725,2015,7,11,No,0
759,2015,7,11,Yes,4
1060,2015,7,11,No,0
9019,2015,7,11,No,0
1840,2015,7,11,No,0
6023,2015,7,11,No,0
7450,2015,7,11,No,0
2050,2015,7,11,No,0
886,2015,7,11,No,0
7993,2015,7,12,No,0
2944,2015,7,12,No,0
6399,2015,7,12,Yes,1
7171,2015,7,12,No,0
1317,2015,7,12,No,0
1907,2015,7,12,No,0
6023,2015,7,12,Yes,2
9112,2015,7,12,Yes,2
6579,2015,7,12,No,0
9125,2015,7,12,No,0
886,2015,7,12,No,0
1492,2015,7,12,No,0
9128,2015,7,12,No,0
8205,2015,7,12,No,0
7450,2015,7,12,No,0
1840,2015,7,12,No,0
7974,2015,7,12,No,0
8331,2015,7,13,No,0
5666,2015,7,13,No,0
2267,2015,7,13,No,0
1907,2015,7,13,No,0
9130,2015,7,13,No,0
6925,2015,7,13,No,0
1317,2015,7,13,No,0
2521,2015,7,13,No,0
6652,2015,7,13,No,0
6678,2015,7,13,No,0
920,2015,7,13,No,0
9125,2015,7,13,No,0
2944,2015,7,13,No,0
1285,2015,7,13,Yes,3
7171,2015,7,13,No,0
2115,2015,7,13,No,0
2916,2015,7,13,No,0
1849,2015,7,13,No,0
6560,2015,7,13,Yes,1
9128,2015,7,13,No,0
1549,2015,7,13,No,0
7993,2015,7,13,No,0
886,2015,7,13,No,0
7398,2015,7,13,No,0
1840,2015,7,13,No,0
6399,2015,7,13,Yes,1
6023,2015,7,13,No,0
1492,2015,7,13,No,0
9136,2015,7,13,No,0
3390,2015,7,14,No,0
5666,2015,7,14,No,0
5917,2015,7,14,No,0
1113,2015,7,14,No,0
2267,2015,7,14,No,0
2944,2015,7,14,No,0
1285,2015,7,14,Yes,2
1907,2015,7,14,No,0
9072,2015,7,14,Yes,2
6678,2015,7,14,No,0
6925,2015,7,14,No,0
2115,2015,7,14,No,0
759,2015,7,14,Yes,2
8786,2015,7,14,No,0
6023,2015,7,14,No,0
7577,2015,7,14,No,0
7171,2015,7,14,No,0
2521,2015,7,14,Yes,1
9136,2015,7,14,No,0
886,2015,7,14,No,0
7993,2015,7,14,No,0
1492,2015,7,14,No,0
9122,2015,7,14,No,0
9128,2015,7,14,No,0
1725,2015,7,14,No,0
1317,2015,7,14,No,0
8715,2015,7,14,No,0
9147,2015,7,14,No,0
1628,2015,7,14,No,0
7798,2015,7,14,No,0
1840,2015,7,14,No,0
8318,2015,7,14,No,0
6036,2015,7,14,No,0
3425,2015,7,15,Yes,1
5917,2015,7,15,No,0
2944,2015,7,15,No,0
7171,2015,7,15,No,0
6925,2015,7,15,No,0
2115,2015,7,15,Yes,2
2267,2015,7,15,No,0
9152,2015,7,15,No,0
1907,2015,7,15,No,0
2521,2015,7,15,Yes,1
8908,2015,7,15,No,0
6678,2015,7,15,No,0
8792,2015,7,15,No,0
759,2015,7,15,Yes,1
9161,2015,7,15,No,0
9122,2015,7,15,No,0
1317,2015,7,15,No,0
1725,2015,7,15,No,0
